Diseases,Temperature,Weather,Region_Type,Air_Quality,Water_Quality,Humidity,time_delay,Risk_percent
Alcoholic hepatitis,2,24,7,3,3,2,29,22
Alcoholic hepatitis,3,26,8,2,2,1,30,29
Alcoholic hepatitis,2,21,18,1,1,2,28,40
Alcoholic hepatitis,3,27,3,2,2,1,29,29
Alcoholic hepatitis,2,23,19,1,3,3,28,34
Alcoholic hepatitis,3,20,11,2,1,1,30,36
Alcoholic hepatitis,1,28,16,3,2,3,28,26
Alcoholic hepatitis,2,26,12,1,1,1,30,40
Tuberculosis,1,20,13,2,3,2,28,22
Tuberculosis,3,26,19,1,1,1,29,43
Tuberculosis,1,24,7,3,2,2,30,22
Tuberculosis,3,20,12,1,3,1,29,31
Tuberculosis,1,26,5,3,2,3,30,26
Tuberculosis,3,22,6,1,3,2,28,31
Tuberculosis,1,20,11,2,2,3,29,29
Tuberculosis,3,23,7,1,1,1,30,43
Tuberculosis,2,29,20,3,2,3,28,29
Tuberculosis,3,30,3,2,1,1,30,36
Common Cold,1,25,16,1,3,2,29,6
Common Cold,3,26,4,2,1,1,28,9
Common Cold,1,30,18,1,2,2,30,7
Common Cold,3,24,9,2,1,3,29,11
Common Cold,1,23,17,3,3,2,28,5
Common Cold,2,28,4,2,1,3,30,10
Common Cold,3,20,8,1,3,1,29,7
Common Cold,1,23,7,3,1,2,28,7
Common Cold,3,21,4,2,2,3,29,8
Common Cold,2,27,3,3,3,1,28,5
Pneumonia,1,29,4,2,2,2,29,24
Pneumonia,3,30,13,3,1,1,30,33
Pneumonia,1,26,7,1,3,3,28,31
Pneumonia,3,20,14,2,2,2,29,29
Pneumonia,2,22,1,3,3,1,28,22
Pneumonia,1,28,13,2,1,3,29,36
Pneumonia,2,26,12,1,3,1,30,28
Pneumonia,3,21,5,3,1,3,28,40
Pneumonia,2,30,15,2,2,1,30,26
Pneumonia,1,26,3,3,1,2,28,28
Dimorphic hemmorhoids(piles),3,27,15,1,2,1,29,34
Dimorphic hemmorhoids(piles),2,21,16,3,3,2,30,22
Dimorphic hemmorhoids(piles),3,25,20,1,1,1,28,43
Dimorphic hemmorhoids(piles),1,29,8,2,3,3,29,26
Dimorphic hemmorhoids(piles),2,21,18,3,2,2,28,24
Dimorphic hemmorhoids(piles),1,26,14,2,3,1,29,22
Dimorphic hemmorhoids(piles),2,22,15,1,2,3,30,37
Dimorphic hemmorhoids(piles),1,26,17,2,3,1,28,22
Dimorphic hemmorhoids(piles),3,28,10,3,2,3,30,31
Dimorphic hemmorhoids(piles),1,26,5,1,1,1,29,36
Heart attack,3,24,13,2,2,3,30,34
Heart attack,1,26,8,1,3,1,29,26
Heart attack,3,24,20,2,2,3,28,34
Heart attack,1,25,14,1,1,2,30,36
Heart attack,3,21,18,2,3,3,28,31
Heart attack,2,23,20,1,1,2,29,40
Heart attack,1,25,7,2,2,1,28,24
Heart attack,2,23,4,1,1,2,30,40
Heart attack,1,29,20,2,3,3,29,26
Heart attack,3,23,3,3,2,2,28,26
Varicose veins,1,24,9,2,3,1,29,22
Varicose veins,3,30,17,1,2,2,30,34
Varicose veins,1,25,16,3,3,1,28,20
Varicose veins,3,27,11,1,2,3,29,41
Varicose veins,2,23,9,2,3,1,28,24
Varicose veins,1,27,8,3,1,3,30,33
Varicose veins,2,28,16,2,3,1,28,24
Varicose veins,1,24,4,3,2,3,30,26
Varicose veins,2,22,5,1,3,1,28,28
Varicose veins,1,21,17,2,1,3,29,36
Hypothyroidism,3,24,11,3,3,2,30,24
Hypothyroidism,1,29,8,2,1,1,28,30
Hypothyroidism,3,21,9,1,3,2,30,31
Hypothyroidism,1,24,4,2,2,1,29,24
Hypothyroidism,3,21,15,3,1,3,30,40
Hypothyroidism,1,26,4,2,3,2,29,22
Hypothyroidism,3,23,7,3,2,1,28,26
Hypothyroidism,1,25,17,1,3,3,29,31
Hypothyroidism,2,20,15,3,1,2,28,30
Hypothyroidism,1,23,17,2,2,3,29,29
Hyperthyroidism,3,24,20,1,1,2,28,43
Hyperthyroidism,1,23,7,2,2,3,29,29
Hyperthyroidism,2,24,20,1,1,1,28,40
Hyperthyroidism,1,23,18,2,3,3,30,26
Hyperthyroidism,2,20,19,1,2,2,29,31
Hyperthyroidism,1,21,10,3,1,1,28,28
Hyperthyroidism,2,30,14,1,3,3,29,34
Hyperthyroidism,3,20,20,2,1,2,28,36
Hyperthyroidism,1,29,18,3,2,1,30,22
Hyperthyroidism,3,30,5,1,3,3,29,37
Hypoglycemia,2,23,8,2,2,1,28,26
Hypoglycemia,3,29,16,3,1,3,30,40
Hypoglycemia,2,21,12,1,2,1,29,31
Hypoglycemia,3,25,10,2,1,3,30,44
Hypoglycemia,2,20,20,3,2,1,29,24
Hypoglycemia,1,29,14,2,3,2,28,22
Hypoglycemia,2,26,15,1,2,1,30,31
Hypoglycemia,1,28,4,3,1,3,29,33
Hypoglycemia,2,29,10,1,2,2,28,31
Hypoglycemia,1,22,16,3,1,1,29,28
Osteoarthristis,2,23,1,2,2,3,28,31
Osteoarthristis,1,27,4,1,3,2,30,26
Osteoarthristis,3,21,12,3,2,3,29,31
Osteoarthristis,2,20,9,2,3,2,28,24
Osteoarthristis,3,22,19,3,1,3,30,40
Osteoarthristis,2,29,13,1,3,1,28,28
Osteoarthristis,3,21,18,3,2,3,30,31
Osteoarthristis,1,26,15,1,1,1,28,36
Osteoarthristis,3,30,18,2,3,2,29,26
Osteoarthristis,2,28,3,1,2,1,28,31
Arthritis,1,22,10,3,3,3,30,24
Arthritis,2,25,14,2,1,2,29,33
Arthritis,1,23,4,3,2,3,30,26
Arthritis,2,20,12,1,1,1,29,40
Arthritis,1,26,3,2,2,3,28,29
Arthritis,2,29,13,1,1,1,30,40
Arthritis,3,20,16,3,3,2,29,24
Arthritis,1,25,3,1,1,1,28,36
Arthritis,2,20,4,3,2,3,30,29
Arthritis,3,23,18,2,1,2,28,36
(vertigo) Paroymsal  Positional Vertigo,1,28,3,1,2,1,29,28
(vertigo) Paroymsal  Positional Vertigo,3,29,8,3,3,3,28,28
(vertigo) Paroymsal  Positional Vertigo,1,22,3,1,1,2,30,36
(vertigo) Paroymsal  Positional Vertigo,2,30,4,3,3,1,29,22
(vertigo) Paroymsal  Positional Vertigo,1,21,14,2,2,2,28,24
(vertigo) Paroymsal  Positional Vertigo,3,28,12,3,1,3,30,40
(vertigo) Paroymsal  Positional Vertigo,1,29,18,1,3,1,29,26
(vertigo) Paroymsal  Positional Vertigo,2,23,15,3,1,3,30,36
(vertigo) Paroymsal  Positional Vertigo,3,29,8,1,3,1,29,31
(vertigo) Paroymsal  Positional Vertigo,2,30,10,2,2,3,30,31
Acne,1,26,18,1,3,1,28,26
Acne,2,23,11,3,2,2,30,24
Acne,1,30,1,2,3,1,29,22
Acne,2,29,14,3,1,2,30,30
Acne,1,21,10,2,3,1,29,22
Acne,3,27,20,1,1,2,30,43
Acne,1,24,3,3,2,1,28,22
Acne,3,23,15,2,3,3,30,31
Acne,2,20,8,3,1,1,28,30
Acne,3,21,6,2,2,2,29,29
Urinary tract infection,2,24,20,1,1,3,30,48
Urinary tract infection,3,21,3,2,2,2,28,29
Urinary tract infection,2,26,10,3,1,3,29,36
Urinary tract infection,3,23,17,2,3,1,28,26
Urinary tract infection,1,26,14,3,1,3,30,33
Urinary tract infection,2,22,6,1,3,1,28,28
Urinary tract infection,1,26,13,3,2,2,30,22
Urinary tract infection,2,28,7,1,3,3,28,34
Urinary tract infection,3,24,3,3,1,1,30,33
Urinary tract infection,2,23,12,1,2,2,28,31
Psoriasis,3,20,6,3,3,1,29,24
Psoriasis,1,30,18,2,2,2,28,24
Psoriasis,3,21,17,1,3,3,29,37
Psoriasis,2,28,1,2,1,2,28,33
Psoriasis,1,26,14,1,2,3,30,34
Psoriasis,2,21,15,3,3,1,29,22
Psoriasis,3,20,4,2,1,2,28,36
Psoriasis,1,21,18,1,2,3,29,34
Psoriasis,3,24,17,3,1,2,30,33
Psoriasis,1,30,3,2,3,1,28,22
Impetigo,3,21,13,3,2,2,29,26
Impetigo,2,29,15,2,1,1,28,33
Impetigo,3,30,14,3,2,2,29,26
Impetigo,1,26,20,1,1,1,28,36
Impetigo,3,20,15,3,2,3,29,31
Impetigo,1,28,4,2,1,1,28,30
Impetigo,3,30,2,3,2,3,29,31
Impetigo,2,20,15,1,1,2,28,40
Impetigo,1,21,3,3,2,1,30,22
Impetigo,2,30,2,1,3,2,29,28
Fungal infection,3,29,16,3,2,1,30,13
Fungal infection,2,24,1,2,3,3,29,14
Fungal infection,3,23,19,1,1,1,28,21
Fungal infection,2,27,11,3,2,2,30,12
Fungal infection,1,23,2,1,3,3,29,15
Fungal infection,2,28,8,3,1,1,30,15
Fungal infection,1,20,3,1,3,2,29,13
Fungal infection,2,21,15,3,1,1,28,15
Fungal infection,3,28,12,2,2,2,29,14
Fungal infection,2,26,19,3,3,1,28,11
Allergy,1,24,20,2,1,2,29,30
Allergy,2,23,8,1,2,1,30,31
Allergy,1,29,1,2,3,2,29,22
Allergy,2,26,11,1,1,3,28,48
Allergy,1,29,14,2,2,1,29,24
Allergy,2,24,9,3,1,3,30,36
Allergy,1,27,18,2,2,1,29,24
Allergy,2,23,6,1,3,2,28,28
Allergy,1,21,2,3,1,1,30,28
Allergy,3,26,7,2,3,2,28,26
GERD,2,25,3,3,1,3,30,36
GERD,3,27,12,1,3,2,29,31
GERD,1,21,3,2,2,1,28,24
GERD,3,20,1,1,3,2,29,31
GERD,1,28,11,2,2,1,30,24
GERD,3,22,5,3,1,2,28,33
GERD,1,25,17,1,2,1,30,28
GERD,2,30,8,3,3,3,29,26
GERD,1,21,9,1,2,2,30,28
GERD,3,28,18,2,1,1,28,36
Chronic cholestasis,2,25,20,3,3,2,30,22
Chronic cholestasis,3,20,16,2,1,1,29,36
Chronic cholestasis,2,27,14,3,3,2,28,22
Chronic cholestasis,1,28,19,1,1,1,29,36
Chronic cholestasis,2,30,20,2,3,3,28,29
Chronic cholestasis,1,25,15,3,1,2,30,28
Chronic cholestasis,2,30,13,1,2,3,28,37
Chronic cholestasis,1,23,15,2,3,2,30,22
Chronic cholestasis,2,27,10,1,1,1,29,40
Chronic cholestasis,3,29,6,2,2,2,28,29
Drug Reaction,2,24,10,3,3,3,30,26
Drug Reaction,1,28,8,2,2,1,29,24
Drug Reaction,2,20,11,1,3,3,30,34
Drug Reaction,1,22,7,2,2,2,29,24
Drug Reaction,3,20,10,3,1,1,28,33
Drug Reaction,1,25,6,2,2,2,30,24
Drug Reaction,2,23,2,3,3,1,28,22
Drug Reaction,3,20,19,1,2,2,30,34
Drug Reaction,1,27,9,3,3,3,29,24
Drug Reaction,3,23,18,2,2,2,30,29
Peptic ulcer diseae,2,20,19,3,1,3,28,36
Peptic ulcer diseae,3,21,10,1,3,1,29,31
Peptic ulcer diseae,1,27,11,3,2,2,28,22
Peptic ulcer diseae,2,25,9,2,3,1,29,24
Peptic ulcer diseae,3,27,10,3,2,3,30,31
Peptic ulcer diseae,2,26,1,1,1,1,28,40
Peptic ulcer diseae,3,30,7,3,3,2,30,24
Peptic ulcer diseae,2,23,18,2,1,1,28,33
Peptic ulcer diseae,1,28,4,1,3,3,30,31
Peptic ulcer diseae,3,21,16,2,2,2,28,29
AIDS,1,30,2,1,1,3,29,43
AIDS,2,23,6,2,2,1,30,26
AIDS,1,25,12,1,3,2,29,26
AIDS,2,30,4,3,2,1,28,24
AIDS,3,23,14,2,3,2,30,26
AIDS,1,27,18,1,1,1,28,36
AIDS,3,21,19,3,2,3,30,31
AIDS,1,25,17,1,1,1,28,36
AIDS,2,28,14,3,3,2,29,22
AIDS,3,25,4,2,1,3,28,44
Diabetes ,1,29,10,1,3,1,30,26
Diabetes ,2,27,16,3,2,2,29,24
Diabetes ,3,20,7,1,1,3,30,52
Diabetes ,1,24,20,3,2,2,28,22
Diabetes ,3,28,16,2,1,3,29,44
Diabetes ,1,20,6,1,2,1,28,28
Diabetes ,2,29,9,2,3,3,30,29
Diabetes ,1,24,19,3,2,1,29,22
Diabetes ,3,20,1,1,3,3,30,37
Diabetes ,2,24,17,3,1,1,28,30
Gastroenteritis,3,20,1,2,3,2,30,26
Gastroenteritis,2,25,6,3,1,1,28,30
Gastroenteritis,1,26,16,1,2,3,29,34
Gastroenteritis,3,23,10,2,1,2,28,36
Gastroenteritis,2,26,14,3,3,3,29,26
Gastroenteritis,1,24,4,2,1,1,30,30
Gastroenteritis,2,20,9,3,3,2,29,22
Gastroenteritis,1,22,10,1,2,1,28,28
Gastroenteritis,2,24,17,2,3,3,29,29
Gastroenteritis,1,20,10,3,2,1,30,22
Bronchial Asthma,2,26,2,1,1,2,29,40
Bronchial Asthma,1,27,10,2,3,3,28,26
Bronchial Asthma,2,22,7,1,2,2,29,31
Bronchial Asthma,1,23,13,2,3,1,28,22
Bronchial Asthma,3,30,2,1,2,3,29,41
Bronchial Asthma,1,27,14,3,1,2,30,28
Bronchial Asthma,3,30,5,2,2,3,29,34
Bronchial Asthma,2,20,18,3,1,1,30,30
Bronchial Asthma,1,23,11,1,2,3,29,34
Bronchial Asthma,2,25,1,2,1,1,30,33
Hypertension ,3,30,16,3,3,2,29,24
Hypertension ,1,22,4,1,2,1,30,28
Hypertension ,3,28,12,3,3,2,29,24
Hypertension ,1,21,16,2,2,3,30,29
Hypertension ,2,29,4,1,1,2,28,40
Hypertension ,1,26,18,2,2,1,29,24
Hypertension ,3,29,2,3,3,3,28,28
Hypertension ,1,28,15,2,1,1,30,30
Hypertension ,3,20,17,3,2,3,29,31
Hypertension ,1,23,16,1,1,2,28,36
Migraine,3,22,1,2,2,3,30,34
Migraine,2,20,19,3,1,2,28,30
Migraine,1,27,10,1,2,1,29,28
Migraine,3,25,8,2,1,2,28,36
Migraine,1,22,7,1,2,3,29,34
Migraine,2,24,9,3,1,1,28,30
Migraine,3,25,19,2,3,3,30,31
Migraine,2,23,6,1,2,2,29,31
Migraine,3,26,10,2,1,3,28,44
Migraine,1,21,19,1,3,1,30,26
Cervical spondylosis,3,26,7,3,1,3,28,40
Cervical spondylosis,1,24,20,2,2,1,29,24
Cervical spondylosis,2,28,2,3,3,2,28,22
Cervical spondylosis,1,29,8,2,2,1,29,24
Cervical spondylosis,2,20,20,1,3,2,28,28
Cervical spondylosis,3,29,10,2,2,3,29,34
Cervical spondylosis,1,22,15,3,3,1,28,20
Cervical spondylosis,2,27,18,1,2,2,29,31
Cervical spondylosis,3,21,13,2,1,3,30,44
Cervical spondylosis,2,24,14,3,3,1,28,22
Paralysis (brain hemorrhage),1,29,15,1,1,3,29,43
Paralysis (brain hemorrhage),3,27,11,3,2,1,28,26
Paralysis (brain hemorrhage),2,26,8,2,1,2,30,33
Paralysis (brain hemorrhage),3,24,10,3,3,3,29,28
Paralysis (brain hemorrhage),1,23,17,1,1,1,30,36
Paralysis (brain hemorrhage),2,22,16,2,3,2,29,24
Paralysis (brain hemorrhage),3,28,5,1,1,3,30,52
Paralysis (brain hemorrhage),1,22,7,3,2,1,28,22
Paralysis (brain hemorrhage),2,27,16,1,1,2,29,40
Paralysis (brain hemorrhage),1,23,5,2,3,3,28,26
Jaundice,2,21,20,1,1,1,30,40
Jaundice,3,20,3,3,3,3,28,28
Jaundice,2,30,7,1,1,2,30,40
Jaundice,1,29,5,2,2,3,28,29
Jaundice,2,26,14,1,1,1,30,40
Jaundice,3,28,19,3,2,2,28,26
Jaundice,2,24,10,2,1,1,30,33
Jaundice,1,30,17,1,2,2,29,28
Jaundice,3,22,14,3,1,1,28,33
Jaundice,1,26,16,1,2,2,29,28
Malaria,2,21,2,3,3,3,28,66
Malaria,3,28,3,2,2,2,29,72
Malaria,2,21,8,3,3,3,30,66
Malaria,1,20,13,1,2,1,29,71
Malaria,3,30,12,3,1,2,28,84
Malaria,1,24,6,1,2,1,29,71
Malaria,2,30,18,2,3,3,28,72
Malaria,3,27,5,1,1,1,30,95
Malaria,2,23,14,2,3,3,29,72
Malaria,1,24,19,3,1,2,30,70
Chicken pox,2,20,11,1,2,1,29,31
Chicken pox,3,25,1,2,1,2,28,36
Chicken pox,2,27,7,3,2,1,29,24
Chicken pox,1,30,4,1,3,2,28,26
Chicken pox,3,26,20,3,2,1,29,26
Chicken pox,1,29,14,2,1,3,28,36
Chicken pox,3,21,13,3,3,2,30,24
Chicken pox,1,26,15,1,2,3,29,34
Chicken pox,3,21,7,2,3,2,30,26
Chicken pox,1,29,18,1,2,3,28,34
Dengue,2,22,6,2,3,2,30,66
Dengue,1,23,9,3,1,1,28,77
Dengue,3,29,14,2,3,3,30,87
Dengue,2,27,15,3,1,1,29,84
Dengue,3,20,18,1,2,2,28,94
Dengue,1,25,7,3,3,1,29,55
Dengue,3,26,11,2,2,2,30,79
Dengue,2,22,5,3,3,3,29,72
Dengue,3,24,7,1,2,1,28,94
Dengue,2,28,8,3,3,2,30,60
Typhoid,3,27,17,1,2,3,28,41
Typhoid,2,21,3,2,1,1,30,33
Typhoid,3,22,18,3,2,3,29,31
Typhoid,1,29,4,1,3,2,30,26
Typhoid,2,22,14,2,1,3,29,40
Typhoid,1,21,16,3,2,1,30,22
Typhoid,3,26,10,2,3,3,29,31
Typhoid,1,23,12,3,1,1,28,28
Typhoid,2,22,1,1,2,2,29,31
Typhoid,3,21,8,3,3,1,30,24
hepatitis A,2,25,4,1,1,2,29,40
hepatitis A,3,26,18,3,2,1,28,26
hepatitis A,1,21,7,2,3,3,29,26
hepatitis A,3,29,20,3,1,1,28,33
hepatitis A,2,22,10,2,2,2,29,26
hepatitis A,1,24,16,3,1,1,30,28
hepatitis A,2,28,13,2,3,2,29,24
hepatitis A,1,25,16,1,2,1,30,28
hepatitis A,3,21,12,3,3,2,28,24
hepatitis A,1,24,7,2,2,1,29,24
Hepatitis B,2,25,10,3,1,3,30,36
Hepatitis B,1,28,17,2,3,1,28,22
Hepatitis B,3,25,2,1,1,3,29,52
Hepatitis B,2,29,10,2,2,2,30,26
Hepatitis B,1,27,1,3,3,1,28,20
Hepatitis B,3,24,9,2,1,2,30,36
Hepatitis B,2,29,14,3,2,1,28,24
Hepatitis B,3,20,19,2,3,3,30,31
Hepatitis B,1,26,11,1,2,1,28,28
Hepatitis B,2,28,8,3,3,2,30,22
Hepatitis C,1,27,10,2,2,1,29,24
Hepatitis C,2,20,4,3,1,3,28,36
Hepatitis C,1,28,5,1,2,1,29,28
Hepatitis C,2,21,14,2,1,3,30,40
Hepatitis C,1,23,1,1,3,2,29,26
Hepatitis C,2,25,8,3,1,3,30,36
Hepatitis C,1,23,18,2,2,1,28,24
Hepatitis C,2,22,8,3,3,3,30,26
Hepatitis C,1,30,6,1,2,2,29,28
Hepatitis C,3,24,18,3,3,3,30,28
Hepatitis D,1,25,15,1,2,2,29,28
Hepatitis D,2,24,16,2,1,1,28,33
Hepatitis D,1,26,2,1,2,3,29,34
Hepatitis D,2,24,7,2,1,1,28,33
Hepatitis D,3,22,5,1,2,3,30,41
Hepatitis D,1,27,3,2,3,1,29,22
Hepatitis D,3,22,19,3,1,3,28,40
Hepatitis D,1,30,17,1,2,1,29,28
Hepatitis D,3,21,7,2,1,2,30,36
Hepatitis D,1,22,6,1,2,1,28,28
Hepatitis E,3,26,18,2,3,2,30,26
Hepatitis E,1,27,6,3,1,1,28,28
Hepatitis E,3,23,11,2,3,3,30,31
Hepatitis E,1,27,6,3,1,1,28,28
Hepatitis E,2,25,4,2,3,2,30,24
Hepatitis E,3,29,9,3,2,3,28,31
Hepatitis E,1,25,17,2,1,1,30,30
Hepatitis E,3,21,6,3,2,3,28,31
Hepatitis E,2,30,1,2,1,1,29,33
Hepatitis E,3,23,15,1,3,2,28,31
Alcoholic hepatitis,1,27,13,2,2,1,30,24
Alcoholic hepatitis,2,25,5,3,3,3,28,26
Alcoholic hepatitis,3,27,14,1,2,1,30,34
Alcoholic hepatitis,2,28,10,2,3,3,28,29
Alcoholic hepatitis,3,27,2,1,1,2,30,43
Alcoholic hepatitis,1,30,10,2,3,3,28,26
Alcoholic hepatitis,2,25,16,3,1,2,29,30
Alcoholic hepatitis,1,23,6,2,2,1,30,24
Alcoholic hepatitis,3,26,9,3,1,3,28,40
Alcoholic hepatitis,1,28,16,2,3,2,30,22
Tuberculosis,3,20,14,3,2,1,28,26
Tuberculosis,1,21,4,1,1,2,30,36
Tuberculosis,2,25,20,3,3,3,29,26
Tuberculosis,3,28,5,2,2,2,28,29
Tuberculosis,1,22,19,3,1,3,29,33
Tuberculosis,3,30,16,2,2,2,28,29
Tuberculosis,1,25,3,3,3,1,30,20
Tuberculosis,3,20,8,2,2,3,29,34
Tuberculosis,2,21,12,3,3,1,28,22
Tuberculosis,3,27,8,1,2,2,30,34
Common Cold,2,25,17,3,1,3,28,9
Common Cold,3,28,10,1,2,2,29,8
Common Cold,1,30,6,3,1,3,28,8
Common Cold,3,27,20,2,2,1,30,7
Common Cold,1,22,11,3,1,3,28,8
Common Cold,2,25,15,2,2,1,30,6
Common Cold,3,26,13,1,1,2,28,10
Common Cold,1,22,9,3,2,3,29,6
Common Cold,2,20,18,2,3,2,30,6
Common Cold,1,22,12,3,1,1,28,7
Pneumonia,3,27,2,2,2,3,29,34
Pneumonia,1,20,19,3,1,2,30,28
Pneumonia,2,26,12,1,3,3,29,34
Pneumonia,1,28,18,3,1,1,28,28
Pneumonia,2,21,5,1,2,3,29,37
Pneumonia,3,22,9,3,3,1,28,24
Pneumonia,2,27,10,1,1,2,29,40
Pneumonia,1,21,7,3,3,3,30,24
Pneumonia,3,25,15,2,1,2,28,36
Pneumonia,2,21,18,1,3,3,30,34
Dimorphic hemmorhoids(piles),3,25,5,3,1,2,29,33
Dimorphic hemmorhoids(piles),2,29,13,2,2,1,30,26
Dimorphic hemmorhoids(piles),1,23,10,3,3,2,28,20
Dimorphic hemmorhoids(piles),3,21,6,2,2,1,29,29
Dimorphic hemmorhoids(piles),2,22,9,3,3,3,30,26
Dimorphic hemmorhoids(piles),3,21,19,2,1,1,28,36
Dimorphic hemmorhoids(piles),2,28,11,3,2,3,29,29
Dimorphic hemmorhoids(piles),1,25,4,2,1,1,28,30
Dimorphic hemmorhoids(piles),2,28,5,1,3,2,29,28
Dimorphic hemmorhoids(piles),3,21,7,3,2,1,30,26
Heart attack,2,22,13,1,1,2,28,40
Heart attack,1,26,2,2,3,3,30,26
Heart attack,2,22,20,3,1,1,29,30
Heart attack,1,30,3,1,3,2,30,26
Heart attack,2,23,4,2,2,3,29,31
Heart attack,3,20,15,3,1,2,28,33
Heart attack,2,29,10,1,3,1,29,28
Heart attack,1,22,8,2,1,3,30,36
Heart attack,3,28,7,1,2,2,29,34
Heart attack,1,21,5,2,1,1,30,30
Varicose veins,2,26,15,3,3,2,29,22
Varicose veins,3,29,6,1,1,1,30,43
Varicose veins,1,22,12,3,3,3,29,24
Varicose veins,2,27,17,1,1,1,28,40
Varicose veins,3,23,16,2,2,2,29,29
Varicose veins,1,27,19,1,1,1,28,36
Varicose veins,3,23,20,2,3,3,30,31
Varicose veins,1,24,8,3,2,1,28,22
Varicose veins,2,20,3,1,3,3,30,34
Varicose veins,3,27,9,3,1,2,28,33
Hypothyroidism,2,24,12,1,2,3,29,37
Hypothyroidism,3,29,3,3,1,1,30,33
Hypothyroidism,1,27,12,1,2,3,28,34
Hypothyroidism,3,28,8,3,1,1,29,33
Hypothyroidism,2,23,9,1,2,3,28,37
Hypothyroidism,3,28,3,2,1,2,30,36
Hypothyroidism,1,23,4,1,2,3,28,34
Hypothyroidism,2,22,3,2,3,1,29,24
Hypothyroidism,3,21,13,3,1,3,28,40
Hypothyroidism,1,23,17,1,2,2,29,28
Hyperthyroidism,3,27,11,3,3,3,28,28
Hyperthyroidism,1,21,12,1,1,1,30,36
Hyperthyroidism,3,30,14,2,3,2,28,26
Hyperthyroidism,1,25,11,1,2,1,29,28
Hyperthyroidism,3,27,15,2,1,2,28,36
Hyperthyroidism,1,23,6,1,3,1,30,26
Hyperthyroidism,2,22,10,2,1,2,29,33
Hyperthyroidism,1,27,20,3,2,1,28,22
Hyperthyroidism,3,30,10,2,3,3,30,31
Hyperthyroidism,1,20,19,1,2,1,29,28
Hypoglycemia,2,21,16,2,3,2,30,24
Hypoglycemia,3,27,5,1,2,3,28,41
Hypoglycemia,2,22,6,2,3,1,29,24
Hypoglycemia,1,26,8,1,2,2,28,28
Hypoglycemia,3,20,14,3,3,3,29,28
Hypoglycemia,1,22,18,1,2,2,28,28
Hypoglycemia,2,28,7,3,1,3,29,36
Hypoglycemia,1,27,11,1,2,2,30,28
Hypoglycemia,3,28,9,3,3,3,29,28
Hypoglycemia,1,30,17,1,2,1,28,28
Osteoarthristis,3,22,20,3,1,2,29,33
Osteoarthristis,1,28,3,2,3,3,28,26
Osteoarthristis,2,25,2,1,2,2,30,31
Osteoarthristis,1,22,13,3,3,3,28,24
Osteoarthristis,2,20,11,2,1,1,30,33
Osteoarthristis,3,26,10,1,3,3,29,37
Osteoarthristis,1,25,18,3,2,1,30,22
Osteoarthristis,2,30,14,1,1,2,28,40
Osteoarthristis,1,25,17,2,2,3,29,29
Osteoarthristis,3,26,20,1,3,2,30,31
Arthritis,2,23,14,2,1,3,28,40
Arthritis,3,24,6,1,3,2,30,31
Arthritis,1,21,19,2,2,1,29,24
Arthritis,2,28,14,1,1,2,28,40
Arthritis,3,20,17,3,2,1,29,26
Arthritis,2,22,15,1,1,2,30,40
Arthritis,3,27,10,3,2,3,28,31
Arthritis,1,30,6,2,1,2,29,30
Arthritis,2,26,1,1,3,1,28,28
Arthritis,3,24,4,2,2,3,30,34
(vertigo) Paroymsal  Positional Vertigo,1,25,3,3,1,2,29,28
(vertigo) Paroymsal  Positional Vertigo,3,29,17,2,3,1,30,26
(vertigo) Paroymsal  Positional Vertigo,1,22,1,3,1,2,28,28
(vertigo) Paroymsal  Positional Vertigo,2,20,2,2,3,3,29,29
(vertigo) Paroymsal  Positional Vertigo,1,22,20,1,2,1,28,28
(vertigo) Paroymsal  Positional Vertigo,3,23,15,2,1,2,30,36
(vertigo) Paroymsal  Positional Vertigo,1,22,16,3,3,3,28,24
(vertigo) Paroymsal  Positional Vertigo,2,28,10,2,1,2,30,33
(vertigo) Paroymsal  Positional Vertigo,1,22,9,3,2,3,28,26
(vertigo) Paroymsal  Positional Vertigo,2,30,8,1,3,1,30,28
Acne,1,29,9,2,1,3,28,36
Acne,2,25,6,3,2,2,30,24
Acne,1,21,19,2,3,1,29,22
Acne,3,22,9,1,1,2,30,43
Acne,2,25,16,3,3,1,29,22
Acne,3,22,1,2,1,3,30,44
Acne,2,29,8,3,2,1,28,24
Acne,3,22,9,2,3,2,30,26
Acne,1,28,17,3,2,3,28,26
Acne,3,23,3,2,3,2,30,26
Urinary tract infection,1,30,9,1,2,1,29,28
Urinary tract infection,3,25,13,2,1,3,30,44
Urinary tract infection,1,21,5,3,3,2,28,20
Urinary tract infection,3,22,4,1,2,1,29,34
Urinary tract infection,2,25,16,3,3,3,28,26
Urinary tract infection,1,24,7,1,2,1,29,28
Urinary tract infection,2,26,18,3,3,3,28,26
Urinary tract infection,3,22,10,1,2,1,29,34
Urinary tract infection,2,29,12,2,3,3,30,29
Urinary tract infection,3,21,8,3,1,1,28,33
Psoriasis,1,28,17,2,2,2,29,24
Psoriasis,2,22,8,1,3,1,28,28
Psoriasis,1,27,18,2,1,3,29,36
Psoriasis,3,25,12,1,3,1,30,31
Psoriasis,2,24,3,3,1,2,28,30
Psoriasis,3,26,2,2,2,1,30,29
Psoriasis,1,25,9,1,1,3,28,43
Psoriasis,3,20,3,2,2,2,30,29
Psoriasis,1,23,18,3,1,1,28,28
Psoriasis,2,26,17,1,2,3,29,37
Impetigo,3,30,3,2,3,2,28,26
Impetigo,1,22,10,1,2,1,30,28
